,post_title_texts,post_prices,sqfts,post_links,bedroom_counts,post_hoods,post_timing,No_of_bathrooms,latitude,longitude,pet,laundry,parking,Apartment_type
2154,Cozy 1 Bedroom w/ Fire Place in Greenwich Village!,2100.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-cozy-bedroom-fire-place-in/7277395112.html,1.0, (West Village),2021-02-14 13:11,1.0,40.7339,-74.0054,both pets,no laundry,no,multi
2155,Great Location! Beautiful East Williamsburg 2 Bed! No Fee,1999.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-location-beautiful-east/7277393396.html,2.0, (East Williamsburg),2021-02-14 13:08,1.0,40.70257,-73.942623,both pets,no laundry,no,multi
2157,Massive Floor Through 3 bed in Gowanus w/ W/D in unit and Central AC,2699.0,1103.2173913043478,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-floor-through-bed-in/7277388569.html,3.0, (Gowanus),2021-02-14 12:58,1.0,40.677921,-73.985903,no pet,in unit,no,multi
2158,Rare Private Patio on MacDougal!,1867.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-rare-private-patio-on-macdougal/7277387241.html,1.0, (Greenwich Village),2021-02-14 12:55,1.0,40.7255,-73.9983,no pet,no laundry,no,multi
2159,Modern Studio 2-monFree in  LOWER EAST SIDE,1800.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/brooklyn-modern-studio-monfree-in-lower/7277384808.html,1.0, (Lower East Side),2021-02-14 12:50,1.0,40.694,-73.9903,both pets,no laundry,no,multi
2160,Sunny Charming Studio Apartment on Quiet Street,1495.0,497.9347826086956,https://newyork.craigslist.org/mnh/apa/d/new-york-sunny-charming-studio/7277384322.html,0.0, (Upper East Side),2021-02-14 12:48,1.0,40.774611,-73.948084,no pet,on site,no,multi
2161,Spacious 2 Bedroom Steal in Greenwich Village!,2133.0,922.3730569948186,https://newyork.craigslist.org/mnh/apa/d/new-york-spacious-bedroom-steal-in/7277383648.html,2.0, (Greenwich Village),2021-02-14 12:47,1.0,40.7255,-73.9983,no pet,on site,no,multi
2162,"2 BEDROOM,ALL NEW,WASHER/DRYER,A/C,DISHWASHER,YARD(PARKING 3 🚗 Extra)",2100.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-bedroomall-newwasher-dryera/7277382724.html,2.0," (BENSONURST,BORO PARK.DYKER HEIGHTS.BAYRIDGE)",2021-02-14 12:45,1.0,40.6336,-73.996,no pet,in unit,off-street,multi
2163,"LRG & Reno 2BR/1.5BA Duplex w/ Priv Backyard, Washer/Dryer in Unit",4125.0,922.3730569948186,https://newyork.craigslist.org/mnh/apa/d/new-york-lrg-reno-2br-15ba-duplex-priv/7277380851.html,2.0, (Midtown West),2021-02-14 12:41,1.5,40.765608,-73.990324,both pets,on site,no,multi
2166,Spacious and Furnished 2 Bedroom w/ 4 Free Months!,2134.0,922.3730569948186,https://newyork.craigslist.org/mnh/apa/d/new-york-spacious-and-furnished-bedroom/7277378510.html,2.0, (Greenwich Village),2021-02-14 12:36,1.0,40.7255,-73.9983,no pet,no laundry,no,multi
2168,Natural Sunlight in Every Room! w/ 4 Months Free!,1867.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-natural-sunlight-in-every-room/7277375143.html,1.0, (Greenwich Village),2021-02-14 12:28,1.0,40.7255,-73.9983,both pets,no laundry,no,multi
2169,GROVER PARK AREA PRIVATE BIG DECK.WASHER DRYER.OLD SCHOOL DETAILS,2195.0,837.5,https://newyork.craigslist.org/brk/apa/d/brooklyn-grover-park-area-private-big/7277374360.html,2.0, (RIDGEWOOD),2021-02-14 12:27,1.0,40.710657,-73.909518,both pets,in unit,no,single
2176,!^SMOKING HOT^!PRIME LOCATION!LARGE 1 BED*UNDERPRICED*NO FEE!*STEAL!!!,1495.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-smoking-hotprime-locationlarge/7277366130.html,1.0, (Prospect Park/Lefferts Gardens),2021-02-14 12:09,1.0,40.660027,-73.9606,both pets,no laundry,no,multi
2177,🟥BUSHWICK🟩SUNNY X LARGE 3BR/2BATH BACKYARD @J TRAIN NO FEE,2475.0,1103.2173913043478,https://newyork.craigslist.org/brk/apa/d/brooklyn-bushwicksunny-large-3br-2bath/7277365570.html,3.0, (Bushwick),2021-02-14 12:08,2.0,40.690254,-73.914149,no pet,no laundry,no,multi
2182,"TOP FLOOR STUDIO ELEVATOR, LAUNDRY, LIVE IN SUPER",1799.0,497.9347826086956,https://newyork.craigslist.org/mnh/apa/d/new-york-top-floor-studio-elevator/7277363655.html,0.0, (Upper East Side),2021-02-14 12:03,1.0,40.776765,-73.953322,no pet,on site,no,multi
2184,RENOVATED 1 BR NO FEE WITH ALL NEW KITCHEN AND BATHROOM,1799.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-renovated-br-no-fee-with-all/7277363130.html,1.0, (Midtown West),2021-02-14 12:02,1.0,40.7651,-73.9858,cats,no laundry,no,multi
2186,PRIVATE BACKYARD! NO FEE ALL NEW KITCHEN WITH DISHWASHER AND MICROWAVE,2224.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-private-backyard-no-fee-all/7277362556.html,1.0, (Midtown West),2021-02-14 12:01,1.0,40.7651,-73.9858,no pet,no laundry,no,multi
2190,HUGE ALCOVE STUDIO WITH EAT IN KITCHEN. NO BROKER FEE!,1799.0,497.9347826086956,https://newyork.craigslist.org/mnh/apa/d/new-york-huge-alcove-studio-with-eat-in/7277361770.html,0.0, (Upper West Side),2021-02-14 12:00,1.0,40.791121,-73.972518,cats,on site,no,multi
2193,BEAUTIFUL JUNIOR ONE BEDROOM PRIME UWS LOCATION,1799.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-beautiful-junior-one-bedroom/7277361225.html,1.0, (Upper West Side),2021-02-14 11:59,1.0,40.791079,-73.972527,no pet,no laundry,no,multi
2196,"RENOVATED NO FEE STUDIO IN ELEVATOR BLDG , LAUNDRY, RES. SUPER",1799.0,497.9347826086956,https://newyork.craigslist.org/mnh/apa/d/new-york-renovated-no-fee-studio-in/7277359767.html,0.0, (Upper East Side),2021-02-14 11:55,1.0,40.766105,-73.957892,dogs,on site,no,multi
2197,NO FEE  ELEVATOR LAUNDRY RENO'D SPACIOUS STUDIO PRIME E 60s,1798.0,497.9347826086956,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-elevator-laundry-renod/7277358937.html,0.0, (Upper East Side),2021-02-14 11:53,1.0,40.7651,-73.9638,cats,on site,no,multi
2201,"Sweet 3 Bed/2Bath Only 2 Blocks to Barclays/Atlantic Terminal, NO FEE!",2800.0,1103.2173913043478,https://newyork.craigslist.org/brk/apa/d/brooklyn-sweet-bed-2bath-only-blocks-to/7277357892.html,3.0, (Park Slope),2021-02-14 11:51,2.0,40.6816,-73.9798,no pet,no laundry,no,multi
2202,"Spacious Prospect Heights 3 Bed w/ Priv Balcony, Must See!",2400.0,1103.2173913043478,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-prospect-heights-bed/7277357658.html,3.0, (Prospect Heights),2021-02-14 11:50,1.0,40.679106,-73.958842,no pet,no laundry,no,multi
2203,"Sweet 1 Bed on 5th/Union, Steps to Trains, Will Not Last!",1800.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-sweet-bed-on-5th-union-steps/7277357477.html,1.0, (Park Slope),2021-02-14 11:50,1.0,40.676277,-73.980389,both pets,no laundry,no,multi
2204,"No-Fee 1 Bed on Bedford, Balcony, Laundry, Can't Miss Opportunity!",1800.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-bed-on-bedford-balcony/7277357221.html,1.0, (Bedford Stuyvesant/Bed Stuy),2021-02-14 11:49,1.0,40.686073,-73.954451,both pets,on site,no,multi
2205,"NO FEE Sunny 1 Bed Gem, 2 Blocks to Union Street R Train, Must See!",1800.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-sunny-bed-gem-blocks-to/7277357059.html,1.0, (Park Slope/Gowanus),2021-02-14 11:49,1.0,40.678344,-73.985429,both pets,no laundry,no,multi
2206,"Sunny Prospect Heights 2 Bed+Office on Sterling/Frankin, Must See!",2100.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-sunny-prospect-heights/7277356853.html,2.0, (Prospect Heights),2021-02-14 11:49,1.0,40.673348,-73.957285,both pets,no laundry,no,multi
2208,Rare Massive Pre War renovatd 1 bedroom apartment in Kensington,1495.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-rare-massive-pre-war-renovatd/7277356701.html,1.0, (Kensington),2021-02-14 11:48,1.0,40.644462,-73.982289,both pets,on site,no,multi
2209,"Beautiful 2 Bed on 4th/Union, Literally Steps to Trains, A Must See!",2400.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-bed-on-4th-union/7277356628.html,2.0, (Park Slope),2021-02-14 11:48,1.0,40.677107,-73.9832,both pets,no laundry,no,multi
2210,"*No Fee -Lavish Sun Filled - 3Bd, 2Ba - Fully Renovated - Open Kitchen",2995.0,1103.2173913043478,https://newyork.craigslist.org/mnh/apa/d/brooklyn-no-fee-lavish-sun-filled-3bd/7277354565.html,3.0, (Bushwick Brooklyn),2021-02-14 11:43,2.0,40.6705,-73.894,both pets,on site,no,multi
2211,Brand New 3 Bedroom 1 Bath Apt in Union City,2100.0,1103.2173913043478,https://newyork.craigslist.org/jsy/apa/d/union-city-brand-new-bedroom-bath-apt/7277353589.html,3.0, (Union City),2021-02-14 11:40,1.0,40.760439,-74.036962,both pets,on site,off-street,multi
2214,*Re-done Sun filled 3BD 1BA Private Balcony b/t G and A/C subways*,2200.0,1000.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-re-done-sun-filled-3bd-1ba/7277352015.html,3.0, (Bedford Stuyvesant),2021-02-14 11:37,1.0,40.686933,-73.950883,no pet,no laundry,no,multi
2215,TRIBECA SPECIAL-NO FEE-GORGEOUS(XL)1BR-DM/ELV/GYM/LDRY-GRAN-SS-DW-RFDK,2350.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-tribeca-special-no-fee/7277347712.html,1.0, (TriBeCa),2021-02-14 11:27,1.0,40.7185,-74.0025,both pets,on site,proctected,multi
2216,Bright Upper East Side Studio with Furniture!,1650.0,497.9347826086956,https://newyork.craigslist.org/mnh/apa/d/new-york-bright-upper-east-side-studio/7277347495.html,0.0, (Upper East Side),2021-02-14 11:26,1.0,40.7763,-73.9529,cats,on site,no,multi
2217,NO Fee**2 Bathrooms **HEAT and Hot water Included**backyard**,2100.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee2-bathrooms-heat-and-hot/7277346740.html,2.0, (East williamsburg l@morgan-l@jefferson),2021-02-14 11:24,2.0,40.70262,-73.929091,both pets,no laundry,no,multi
2218,1015 grand concourse 2 br/ sunken-living-room in co-op building,1900.0,900.0,https://newyork.craigslist.org/brx/apa/d/bronx-1015-grand-concourse-br-sunken/7277346273.html,2.0, (grand concourse),2021-02-14 11:23,1.0,40.830417,-73.921219,no pet,on site,no,multi
2219,2 BR Beauty,2500.0,922.3730569948186,https://newyork.craigslist.org/wch/apa/d/yonkers-br-beauty/7277345807.html,2.0, (Northwest Yonkers),2021-02-14 11:21,1.0,40.9518,-73.8852,cats,on site,no,multi
2220,"@ Cozy, Renovated & Close to All!!@",1699.0,535.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-cozy-renovated-close-to-all/7277344775.html,1.0, (Fort Greene),2021-02-14 11:19,1.0,40.695976,-73.972424,both pets,no laundry,no,multi
2221,IRRESISTABLE! NO FEE(GIGANTIC)1BR-DM/ELEV/LDRY-GYM-DW-VIEWS-CENTRAL PK,2800.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-irresistable-no-feegigantic1br/7277344408.html,1.0, (Upper East Side),2021-02-14 11:18,1.0,40.769059,-73.961102,no pet,on site,no,multi
2223,"Apartment For Rent, Roosevelt Island",2700.0,922.3730569948186,https://newyork.craigslist.org/mnh/apa/d/new-york-apartment-for-rent-roosevelt/7277343072.html,2.0, (Midtown East),2021-02-14 11:15,1.0,40.765299,-73.947397,both pets,on site,off-street,multi
2224,No-Fee Boerum Hill/Cobble Hill Downtown Brooklyn 2 Bedroom,2650.0,900.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-boerum-hill-cobble-hill/7277340597.html,2.0, (Brooklyn),2021-02-14 11:08,1.0,40.686819,-73.990406,both pets,in unit,no,multi
2225,Bay Ridge beautiful 1 brm apt  Street level+ porch + private back yard,1750.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-bay-ridge-beautiful-brm-apt/7277339898.html,1.0, (5 Avenue & 87 Street),2021-02-14 11:07,1.0,40.620451,-74.026866,no pet,no laundry,no,multi
2227,"Fort Greene Sunny 2 br. + porch, real fireplace, great location",3000.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-fort-greene-sunny-br-porch/7277339181.html,2.0," (Fort Greene center, Greene Ave & Adelphi)",2021-02-14 11:05,1.0,40.685972,-73.971001,no pet,no laundry,no,multi
2229,1 Bedroom Luxury Studio Walking Distance to Beach,1350.0,717.6746411483253,https://newyork.craigslist.org/fct/apa/d/stamford-bedroom-luxury-studio-walking/7277337746.html,1.0, (Stamford),2021-02-14 11:01,1.0,41.0602,-73.5445,cats,in unit,off-street,multi
2230,34-02 153 STREET.  1 BR/ ON 3rd   FLOOR,1470.0,700.0,https://newyork.craigslist.org/que/apa/d/astoria-street-br-on-3rd-floor/7277335005.html,1.0, (new york),2021-02-14 10:54,1.0,40.7763,-73.911,no pet,no laundry,no,multi
2231,29-16 21 ave. renovated 1 bedroom. NO BROKERS FEE,1600.0,450.0,https://newyork.craigslist.org/que/apa/d/astoria-ave-renovated-bedroom-no/7277334569.html,1.0, (Astoria),2021-02-14 10:53,1.0,40.778263,-73.908838,no pet,no laundry,no,multi
2232,20-74 steinway street 1 br/ terrace,1600.0,550.0,https://newyork.craigslist.org/que/apa/d/astoria-steinway-street-br-terrace/7277334151.html,1.0, (Astoria),2021-02-14 10:52,1.0,40.7749,-73.903409,cats,on site,no,multi
2233,Spacious & Quiet 2BR/1BA (Lease takeover),1975.0,922.3730569948186,https://newyork.craigslist.org/mnh/apa/d/new-york-spacious-quiet-2br-1ba-lease/7277333807.html,2.0, (Inwood / Wash Hts),2021-02-14 10:51,1.0,40.85431,-73.930082,cats,on site,no,multi
2234,NO FEE! NO SEC DEPOSIT! Building w/Garage in Flushing 718-359-7300,1750.0,717.6746411483253,https://newyork.craigslist.org/que/apa/d/flushing-no-fee-no-sec-deposit-building/7277333668.html,1.0, (Flushing),2021-02-14 10:51,1.0,40.759058,-73.823061,no pet,no laundry,no,multi
2236,NO FEE! BEST OF THE WEST! STEPS TO TRAIN!+REAL 1BR HOME+LARGE CLOSET S,1520.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-best-of-the-west-steps/7277331819.html,1.0, (Midtown West),2021-02-14 10:46,1.0,40.759705,-73.99106,cats,no laundry,no,multi
2239,NO FEE NO SEC DEP Apartments next to Astoria Park & Water 718-726-0003,2195.0,922.3730569948186,https://newyork.craigslist.org/que/apa/d/astoria-no-fee-no-sec-dep-apartments/7277328506.html,2.0, (Astoria),2021-02-14 10:36,1.0,40.779323,-73.910072,no pet,no laundry,no,multi
2240,Williamsburg/Duplex/Terraces on both floors/2 Bdrms & 1.5 Baths,2500.0,922.3730569948186,https://newyork.craigslist.org/brk/apa/d/brooklyn-williamsburg-duplex-terraces/7277327259.html,2.0, (Williamsburg),2021-02-14 10:33,1.5,40.7012,-73.9436,both pets,no laundry,no,multi
2242,Huge Studio Duplex Apartment in Crown Heights! Laundry in the building,1795.0,717.6746411483253,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-studio-duplex-apartment/7277326714.html,1.0, (Crown Heights),2021-02-14 10:31,1.5,40.672895,-73.92409,both pets,on site,no,multi
2243,3 Beds 2 Baths House,4000.0,2250.0,https://newyork.craigslist.org/wch/apa/d/pleasantville-beds-baths-house/7277325934.html,3.0," (Pleasantville, NY)",2021-02-14 10:30,2.0,41.125272,-73.792591,no pet,no laundry,proctected,single
2244,Ditmas Park OPEN HOUSE  2 Bed/1 Bath  for Rent DSJ Realty 718 266-3700,2499.0,950.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-ditmas-park-open-house-bed/7277324357.html,2.0, (Ditmas Park),2021-02-14 10:25,1.0,40.6424,-73.9758,no pet,no laundry,no,multi
2245,$1850 2BR APARTMENT BONITO AMPLIO LIBERTY AV./130 STREET. RICHMOND HIL,1850.0,922.3730569948186,https://newyork.craigslist.org/que/apa/d/south-richmond-hill-br-apartment-bonito/7277323987.html,2.0, (RICHMOND HILL S.),2021-02-14 10:24,1.0,40.6868,-73.823,no pet,no laundry,no,multi
2246,"NO FEE! MODERN, FULL APPLIANCES, EAT-IN KITCHEN, WASHER DRYER IN APT",1965.0,717.6746411483253,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-modern-full-appliances/7277323923.html,1.0, (Gramercy),2021-02-14 10:24,1.0,40.741388,-73.978543,both pets,in unit,no,multi
2249,"Large 3 bedroom, updated kitchen, 2 bath,  Ozone Park",2300.0,950.0,https://newyork.craigslist.org/que/apa/d/ozone-park-large-bedroom-updated/7277323082.html,3.0, (Ozone Park),2021-02-14 10:21,2.0,40.675391,-73.84763,no pet,no laundry,no,multi
2250,Bayside No Fee,2250.0,800.0,https://newyork.craigslist.org/que/apa/d/bayside-bayside-no-fee/7277322963.html,2.0, (Bayside),2021-02-14 10:21,2.0,40.7627,-73.7745,no pet,no laundry,no,multi
2251,No fee ___ Beautiful 3BR / 2BATH for rent __ Laundry __ Roof __,2650.0,1103.2173913043478,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-beautiful-3br-2bath-for/7277322907.html,3.0, (Crown Heights / 3 train @ Nostrand Av),2021-02-14 10:21,2.0,40.674162,-73.947313,both pets,on site,no,multi
2253,3 Bedroom Apartment For Rent In Yonkers,2200.0,1200.0,https://newyork.craigslist.org/wch/apa/d/bronx-bedroom-apartment-for-rent-in/7277317912.html,3.0, (Yonkers/Wakefield Area),2021-02-14 10:07,1.0,40.909262,-73.86004,no pet,no laundry,no,multi
2254,"AMAZING DEAL!! 3BR,2BATH PERFECT FOR ROOMMATES E78 St/3rd Ave",2500.0,1103.2173913043478,https://newyork.craigslist.org/mnh/apa/d/new-york-amazing-deal-3br2bath-perfect/7277317382.html,3.0, (Upper East Side),2021-02-14 10:05,2.0,40.7143,-74.006,both pets,no laundry,no,multi
2255,72nd street 2F & 6 ave,2500.0,1100.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-72nd-street-2f-ave/7277314793.html,4.0, (Brooklyn),2021-02-14 09:58,2.0,40.626917,-73.915715,no pet,no laundry,no,multi
2256,A one bedroom  for&a two bedroom apt's available,2000.0,950.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-one-bedroom-fora-two-bedroom/7277314082.html,1.0," (Brooklyn, new york-prospect heights area)",2021-02-14 09:56,1.0,40.680522,-73.965602,both pets,no laundry,no,multi
2258,"In the ""Pelham Gardens area,large 1 bed apartment!",1450.0,717.6746411483253,https://newyork.craigslist.org/brx/apa/d/bronx-in-the-pelham-gardens-arealarge/7277312069.html,1.0, (Fenton av(Astor av)),2021-02-14 09:50,1.0,40.86523,-73.844366,no pet,no laundry,no,multi
2261,One-bedroom Apartment for rent. 25 min to Midtown Manhattan.,1700.0,950.0,https://newyork.craigslist.org/brx/apa/d/bronx-one-bedroom-apartment-for-rent-25/7277311237.html,1.0," (Morris Park, Bronx)",2021-02-14 09:47,1.0,40.854425,-73.863873,cats,no laundry,no,multi
2262,Bay Ridge 4 Bed 1.5 Bath $2380,2380.0,1120.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bay-ridge-bed-15-bath-2380/7277306839.html,4.0, (Brooklyn),2021-02-14 09:33,1.5,40.634616,-74.023518,no pet,no laundry,no,multi
2263,3 bd apartment for rent,3575.0,1387.0,https://newyork.craigslist.org/fct/apa/d/greenwich-bd-apartment-for-rent/7277306493.html,3.0," (Greenwich, CT)",2021-02-14 09:32,2.0,41.0549,-73.6594,no pet,in unit,off-street,multi
2264,Spacious 1 bedroom for rent on the Upper East Side,2500.0,700.0,https://newyork.craigslist.org/mnh/apa/d/new-york-spacious-bedroom-for-rent-on/7277306430.html,1.0, (Upper East Side),2021-02-14 09:32,1.0,40.7816,-73.9511,both pets,on site,off-street,multi
2265,Sweet Studio(s) _ Ground & 2nd Fl Avail-Home Office?- 6 ST & 1ST Ave,1399.0,380.0,https://newyork.craigslist.org/mnh/apa/d/new-york-sweet-studios-ground-2nd-fl/7277302123.html,0.0, (East Village),2021-02-14 09:15,1.0,40.7313,-73.9892,both pets,no laundry,no,multi
2266,BROOKLYN BRIDGE VIEWS___ WALK IN CLOSET___EXTRA LARGE WINDOWS___NATURA,2800.0,922.3730569948186,https://newyork.craigslist.org/mnh/apa/d/new-york-brooklyn-bridge-views-walk-in/7277298319.html,2.0, (Financial District),2021-02-14 09:00,2.0,40.708247,-74.004903,both pets,no laundry,no,multi
2267,*** (( We have many ROOMS Available !!  )) ***,750.0,1235.952380952381,https://newyork.craigslist.org/brk/apa/d/brooklyn-we-have-many-rooms-available/7277297810.html,4.0, (Bushwick),2021-02-14 08:57,1.5,40.6705,-73.894,both pets,in unit,no,multi
2269,One Bedroom Apt in Private House,2000.0,700.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-one-bedroom-apt-in-private/7277295659.html,1.0, (Windsor Terrace),2021-02-14 08:48,1.0,40.6424,-73.9758,no pet,no laundry,no,multi
2270,Cozy rent stabilized renovated 2 ROOM studio in Greenpoint,1345.0,497.9347826086956,https://newyork.craigslist.org/brk/apa/d/long-island-city-cozy-rent-stabilized/7277294700.html,0.0, (162 Dupont Street Greenpoint),2021-02-14 08:43,1.0,40.736026,-73.953529,cats,no laundry,no,multi
